chrom,start,end,symbol,id,num_snps,ens_g,num_wins_2500bp,num_snps_2500bp
1,153579366,153585514,S100A16,140576,9.0,ENSG00000188643,1,17
1,153533584,153538306,S100A2,6273,5.0,ENSG00000196754,1,17
1,153519808,153521734,S100A3,6274,18.0,ENSG00000188015,1,29
1,153516094,153518282,S100A4,6275,4.0,ENSG00000196154,1,17
1,153509622,153514241,S100A5,6276,8.0,ENSG00000196420,1,16
1,153507075,153508717,S100A6,6277,2.0,ENSG00000197956,1,16
1,153430219,153433137,S100A7,6278,7.0,ENSG00000143556,1,15
1,153409470,153412503,S100A7L2,645922,10.0,ENSG00000211454,1,19
1,153388999,153395701,S100A7A,338324,16.0,ENSG00000184330,1,24
1,153362507,153363664,S100A8,6279,3.0,ENSG00000143546,1,11
1,153346183,153348075,S100A12,6283,1.0,ENSG00000163221,1,11
1,153330329,153333503,S100A9,6280,1.0,ENSG00000163220,1,11
1,153302596,153321022,PGLYRP4,57115,86.0,ENSG00000163218,3,112
1,153270337,153283194,PGLYRP3,114771,35.0,ENSG00000159527,1,44
1,153190059,153191793,PRR9,574414,5.0,ENSG00000203783,1,19
1,153175905,153177601,LELP1,149018,2.0,ENSG00000203784,1,6
1,153122057,153123427,SPRR2G,6706,4.0,ENSG00000159516,1,11
1,153112593,153113969,SPRR2C,6702,4.0,ENSG00000189366,1,14
1,153084612,153085989,SPRR2F,6705,3.0,ENSG00000244094,1,20
1,153747767,153752633,SLC27A3,11000,5.0,ENSG00000263163,1,12
1,153777202,153895451,GATAD2B,57459,233.0,ENSG00000261992,5,215
1,153901976,153919154,DENND4B,9909,23.0,ENSG00000198837,1,35
1,153920147,153931132,CRTC2,200186,14.0,ENSG00000160741,1,18
1,154955769,154965587,FLAD1,80308,17.0,ENSG00000160688,1,20
1,154948168,154948259,MIR4258,100423020,0.0,ENSG00000264349,1,5
1,154947117,154951725,CKS1B,1163,3.0,ENSG00000173207,1,7
1,154934773,154943223,SHC1,6464,7.0,ENSG00000160691,1,12
1,154929501,154934258,PYGO2,90780,3.0,ENSG00000163348,1,7
1,154916558,154928567,PBXIP1,57326,15.0,ENSG00000163346,1,23
1,154897207,154909484,PMVK,10654,24.0,ENSG00000163344,1,34
1,154669941,154842754,KCNN3,3782,521.0,ENSG00000143603,10,499
1,154554533,154580724,ADAR,103,53.0,ENSG00000160710,2,61
1,154540256,154552353,CHRNB2,1141,23.0,ENSG00000160716,1,33
1,154521050,154531120,UBE2Q1,55585,12.0,ENSG00000160714,1,18
1,154474694,154520623,TDRD10,126668,178.0,ENSG00000163239,4,159
1,154451953,154474526,SHE,126669,30.0,ENSG00000169291,1,36
1,153065610,153067001,SPRR2E,6704,1.0,ENSG00000203785,1,19
1,154377668,154441926,IL6R,3570,164.0,ENSG00000160712,4,157
1,154293591,154297801,AQP10,89872,12.0,ENSG00000143595,1,29
1,154245038,154248355,HAX1,10456,3.0,ENSG00000143575,1,7
1,154193324,154243329,UBAP2L,9898,94.0,ENSG00000143569,2,88
1,154179182,154193273,C1orf43,25912,23.0,ENSG00000143612,1,24
1,154171561,154178841,C1orf189,388701,4.0,ENSG00000163263,1,6
1,154166140,154166219,MIR190B,100126346,0.0,ENSG00000215938,1,8
1,154134288,154164611,TPM3,7170,47.0,ENSG00000143549,1,49
1,153965167,154127592,NUP210L,91181,267.0,ENSG00000143552,5,246
1,153963238,153964631,RPS27,6232,5.0,ENSG00000177954,1,15
1,153954092,153958853,RAB13,5872,3.0,ENSG00000143545,1,9
1,153946744,153950451,JTB,10899,2.0,ENSG00000143543,1,8
1,153940674,153946840,CREB3L4,148327,11.0,ENSG00000143578,1,15
1,153931574,153940660,SLC39A1,27173,16.0,ENSG00000143570,1,23
1,154300275,154323780,ATP8B2,57198,65.0,ENSG00000143515,2,62
1,151132223,151138370,LYSMD1,388695,6.0,ENSG00000163155,1,6
1,153042717,153044084,SPRR2B,6701,4.0,ENSG00000196805,1,21
1,153012200,153013594,SPRR2D,6703,6.0,ENSG00000163216,1,31
1,152078792,152087930,TCHH,7062,8.0,ENSG00000159450,1,11
1,152056619,152061540,TCHHL1,126637,2.0,ENSG00000182898,1,6
1,152004981,152009511,S100A11,6282,6.0,ENSG00000163191,1,18
1,151955385,151966714,S100A10,6281,20.0,ENSG00000197747,1,37
1,151843342,151882361,THEM4,117145,101.0,ENSG00000159445,3,111
1,151819576,151826173,THEM5,284486,13.0,ENSG00000196407,1,24
1,151810338,151813033,C2CD4D,100191040,4.0,ENSG00000225556,1,18
1,151778546,151804348,RORC,6097,59.0,ENSG00000143365,2,67
1,151772764,151777882,LINGO4,339398,5.0,ENSG00000213171,1,13
1,151745954,151763010,TDRKH,11022,54.0,ENSG00000182134,2,62
1,151739130,151743806,OAZ3,51686,19.0,ENSG00000143450,1,27
1,151732122,151736040,MRPL9,65005,12.0,ENSG00000143436,1,23
1,151694012,151702082,RIIAD1,284485,20.0,ENSG00000178796,1,29
1,151672533,151689290,CELF3,11189,34.0,ENSG00000159409,1,38
1,151584661,151671559,SNX27,81609,137.0,ENSG00000143376,3,120
1,151518271,151518367,MIR554,693139,0.0,ENSG00000207606,1,5
1,151512780,151556059,TUFT1,7286,67.0,ENSG00000143367,2,73
1,151483861,151511167,CGN,57530,33.0,ENSG00000143375,1,42
1,151375199,151431941,POGZ,23126,83.0,ENSG00000143442,2,77
1,151372040,151374412,PSMB4,5692,2.0,ENSG00000159377,1,10
1,151336777,151345210,SELENBP1,8991,17.0,ENSG00000143416,1,31
1,151313115,151319769,RFX5,5993,4.0,ENSG00000143390,1,8
1,151264272,151300191,PI4KB,5298,35.0,ENSG00000143393,1,39
1,151254790,151264381,ZNF687,57592,9.0,ENSG00000143373,1,11
1,151227196,151239954,PSMD4,5710,21.0,ENSG00000159352,1,23
1,151171020,151222007,PIP5K1A,8394,78.0,ENSG00000143398,2,75
1,151148775,151162689,VPS72,6944,7.0,ENSG00000163159,1,11
1,152126070,152131704,RPTN,126638,8.0,ENSG00000215853,1,11
1,152184551,152196672,HRNR,388697,48.0,ENSG00000197915,2,62
1,152274650,152297679,FLG,2312,65.0,ENSG00000143631,2,71
1,152321212,152332482,FLG2,388698,16.0,ENSG00000143520,1,23
1,153003678,153005376,SPRR1B,6699,19.0,ENSG00000169469,2,57
1,152974222,152976332,SPRR3,6707,21.0,ENSG00000163209,1,48
1,152956563,152958290,SPRR1A,6698,7.0,ENSG00000169474,1,28
1,152943127,152945069,SPRR4,163778,3.0,ENSG00000184148,1,13
1,152881038,152884362,IVL,3713,15.0,ENSG00000163207,1,22
1,152850797,152857523,SMCP,4184,5.0,ENSG00000163206,1,9
1,152815329,152816459,LCE6A,448835,1.0,ENSG00000235942,1,4
1,152799948,152800573,LCE1A,353131,0.0,ENSG00000186844,1,4
1,152784446,152785585,LCE1B,353132,1.0,ENSG00000196734,1,9
1,152777310,152779107,LCE1C,353133,14.0,ENSG00000197084,1,24
1,152769226,152770657,LCE1D,353134,1.0,ENSG00000172155,1,12
1,152758752,152760901,LCE1E,353135,8.0,ENSG00000186226,1,21
1,152748847,152749445,LCE1F,353137,3.0,ENSG00000240386,1,15
1,153028595,153029988,SPRR2A,6700,2.0,ENSG00000241794,1,10
1,152730505,152734529,KPRP,448834,8.0,ENSG00000203786,1,23
1,152681522,152681910,LCE4A,199834,1.0,ENSG00000187170,1,8
1,152670839,152671918,LCE2A,353139,2.0,ENSG00000187173,1,17
1,152658598,152659876,LCE2B,26239,8.0,ENSG00000159455,1,22
1,152647790,152649049,LCE2C,353140,0.0,ENSG00000187180,1,16
1,152635886,152637135,LCE2D,353141,2.0,ENSG00000187223,1,11
1,152595309,152595579,LCE3A,353142,0.0,ENSG00000185962,1,25
1,152586286,152586574,LCE3B,353143,0.0,ENSG00000187238,1,8
1,152573137,152573562,LCE3C,353144,0.0,ENSG00000244057,0,0
1,152551859,152552980,LCE3D,84648,2.0,ENSG00000163202,1,14
1,152538174,152539229,LCE3E,353145,1.0,ENSG00000185966,1,6
1,152486977,152488481,CRCT1,54544,4.0,ENSG00000169509,1,17
1,152483319,152484653,LCE5A,254910,5.0,ENSG00000186207,1,29
1,152381718,152386750,CRNN,49860,7.0,ENSG00000143536,1,17
1,152691997,152692905,C1orf68,100129271,7.0,ENSG00000198854,1,38
1,172107947,172108028,MIR3120,100422882,0.0,ENSG00000283152,1,3
1,172389827,172437969,C1orf105,92346,152.0,ENSG00000180999,4,156
1,172410596,172413230,PIGC,5279,7.0,ENSG00000135845,1,17
1,228327928,228336655,GUK1,2987,14.0,ENSG00000143774,1,17
1,228294379,228297013,MRPL55,128308,1.0,ENSG00000162910,1,6
1,228288427,228291022,C1orf35,79169,5.0,ENSG00000143793,1,12
1,228284963,228285042,MIR3620,100500810,1.0,ENSG00000284163,1,8
1,228270360,228286913,ARF1,375,26.0,ENSG00000143761,1,33
1,228194722,228248972,WNT3A,89780,103.0,ENSG00000154342,3,109
1,228129290,228129384,MIR5008,100847072,0.0,ENSG00000264483,1,4
1,228109164,228135676,WNT9A,7483,72.0,ENSG00000143816,2,87
1,228003417,228034171,PRSS38,339501,117.0,ENSG00000185888,3,128
1,227918889,227923112,JMJD4,65094,13.0,ENSG00000081692,1,20
1,227922696,227968932,SNAP47,116841,124.0,ENSG00000143740,3,130
1,227884732,227885408,ZNF847P,401983,0.0,ENSG00000274114,1,7
1,227751219,227850164,ZNF678,339500,265.0,ENSG00000181450,5,247
1,227177565,227505826,CDC42BPA,8476,1901.0,ENSG00000143776,34,1689
1,227058272,227083804,PSEN2,5664,75.0,ENSG00000143801,2,86
1,226819390,226926876,ITPKB,3707,204.0,ENSG00000143772,4,197
1,226548391,226595801,PARP1,142,141.0,ENSG00000143799,3,136
1,226418849,226497204,LIN9,286826,149.0,ENSG00000183814,3,136
1,226411382,226413513,MIXL1,83881,2.0,ENSG00000185155,1,6
1,226332379,226374423,ACBD3,64746,98.0,ENSG00000182827,2,95
1,226170402,226187066,SDE2,163859,18.0,ENSG00000143751,1,23
1,226124297,226129083,LEFTY2,7044,7.0,ENSG00000143768,1,14
1,226107576,226112040,PYCR2,29920,8.0,ENSG00000143811,1,19
1,226073981,226076846,LEFTY1,10637,17.0,ENSG00000243709,1,39
1,226033232,226070420,TMEM63A,9725,129.0,ENSG00000196187,3,140
1,225997796,226033262,EPHX1,2052,125.0,ENSG00000143819,3,142
1,225965514,225978168,SRP9,6726,42.0,ENSG00000143742,2,59
1,228337414,228347527,GJC2,57165,14.0,ENSG00000198835,1,19
1,228353428,228369958,IBA57,200205,21.0,ENSG00000181873,1,27
1,228395830,228566575,OBSCN,84033,510.0,ENSG00000154358,10,486
1,228581376,228594517,TRIM11,81559,27.0,ENSG00000154370,1,35
1,231611509,231612271,SNRPD2P2,645339,0.0,ENSG00000187984,1,11
1,231499496,231560790,EGLN1,54583,309.0,ENSG00000135766,6,279
1,231473681,231490769,SPRTN,83932,39.0,ENSG00000010072,1,43
1,231468481,231473578,EXOC8,149371,13.0,ENSG00000116903,1,19
1,231376918,231413719,GNPAT,8443,96.0,ENSG00000116906,2,98
1,231359508,231376924,C1orf131,128061,45.0,ENSG00000143633,2,61
1,231298673,231357314,TRIM67,440730,197.0,ENSG00000119283,4,200
1,231154703,231175995,FAM89A,375061,120.0,ENSG00000182118,3,128
1,231114822,231136479,ARV1,64801,70.0,ENSG00000173409,2,81
1,231041986,231114618,TTC13,79573,293.0,ENSG00000143643,6,286
1,230972864,231004302,C1orf198,84886,100.0,ENSG00000119280,3,107
1,230883129,230937749,CAPN9,10753,271.0,ENSG00000135773,6,275
1,230838271,230850336,AGT,183,58.0,ENSG00000135744,2,87
1,225674533,225840845,ENAH,55740,418.0,ENSG00000154380,8,373
1,230778201,230829731,COG2,22796,193.0,ENSG00000135775,4,193
1,230202955,230417875,GALNT2,2590,869.0,ENSG00000143641,17,805
1,229761980,229795946,URB2,9816,75.0,ENSG00000135763,2,75
1,229728865,229761794,TAF5L,27097,90.0,ENSG00000135801,2,91
1,229652328,229694442,ABCB10,23456,79.0,ENSG00000135776,2,71
1,229577043,229644088,NUP133,55746,157.0,ENSG00000069248,4,152
1,229566992,229569843,ACTA1,58,4.0,ENSG00000143632,1,17
1,229456751,229478688,CCSAP,126731,53.0,ENSG00000154429,2,60
1,229406808,229441640,RAB4A,5867,84.0,ENSG00000168118,2,82
1,228870823,228882416,RHOU,58480,47.0,ENSG00000284984,2,57
1,228780393,228788159,DUSP5P1,574029,18.0,ENSG00000196593,1,20
1,228675067,228683889,RNF187,149603,29.0,ENSG00000168159,1,35
1,228649774,228649853,MIR4666A,100616308,0.0,ENSG00000284998,1,6
1,228595635,228604583,TRIM17,51127,12.0,ENSG00000285344,1,22
1,230457391,230561674,PGBD5,79605,411.0,ENSG00000177614,8,391
1,231762560,232177019,DISC1,27185,1204.0,ENSG00000162946,23,1124
1,225589203,225615815,LBR,3930,70.0,ENSG00000143815,2,80
1,224804178,224928249,CNIH3,149111,405.0,ENSG00000143786,8,386
1,218518675,218617961,TGFB2,7042,201.0,ENSG00000092969,4,198
1,218458628,218511325,RRP15,51018,92.0,ENSG00000067533,2,93
1,218066241,218094146,LINC00210,100885798,144.0,ENSG00000231814,4,160
1,217804694,218040484,SPATA17,128153,786.0,ENSG00000162814,15,720
1,217603833,217804409,GPATCH2,55105,548.0,ENSG00000092978,11,509
1,216676587,216896814,ESRRG,2104,648.0,ENSG00000196482,13,602
1,215796235,216596738,USH2A,7399,2461.0,ENSG00000042781,46,2256
1,215740734,215795149,KCTD3,51133,26.0,ENSG00000136636,1,28
1,215256559,215410436,KCNK2,3776,448.0,ENSG00000082482,9,415
1,214776531,214837914,CENPF,1063,228.0,ENSG00000117724,5,224
1,214522038,214725024,PTPN14,5784,832.0,ENSG00000152104,16,768
1,214454564,214510477,SMYD2,56950,217.0,ENSG00000143499,5,209
1,214161277,214214847,PROX1,5629,135.0,ENSG00000117707,3,129
1,214098091,214099996,LINC00538,100861504,4.0,ENSG00000281664,1,13
1,213224587,213446808,RPS6KC1,26750,320.0,ENSG00000136643,6,293
1,213165523,213189168,ANGEL2,90806,33.0,ENSG00000174606,1,38
1,213123886,213164927,VASH2,79805,136.0,ENSG00000143494,3,131
1,213031596,213072705,FLVCR1,28982,266.0,ENSG00000162769,6,267
1,212965169,212990167,TATDN3,128387,129.0,ENSG00000203705,3,136
1,212899494,212965139,NSL1,25936,336.0,ENSG00000117697,7,332
1,212859758,212873327,BATF3,55509,52.0,ENSG00000123685,2,71
1,212781969,212794119,ATF3,467,38.0,ENSG00000162772,1,48
1,212606228,212619721,NENF,29937,51.0,ENSG00000117691,2,60
1,212526159,212526292,SNORA16B,692157,1.0,ENSG00000201544,1,10
1,212458878,212535205,PPP2R5A,5525,208.0,ENSG00000066027,5,201
1,212250954,212251027,MIR3122,100422947,0.0,ENSG00000264358,1,16
1,212208918,212278187,DTL,51514,278.0,ENSG00000143476,5,249
1,219347191,219386207,LYPLAL1,127018,64.0,ENSG00000143353,2,67
1,220046618,220292777,RNU5F-1,26828,747.0,ENSG00000199377,14,671
1,220087605,220101993,SLC30A10,55532,35.0,ENSG00000196660,1,36
1,220230823,220263191,BPNT1,10380,77.0,ENSG00000162813,2,87
1,224585928,224586013,MIR4742,100616468,1.0,ENSG00000266618,1,9
1,224572844,224622001,WDR26,80232,83.0,ENSG00000162923,2,80
1,224544512,224566223,CNIH4,29097,40.0,ENSG00000143771,1,45
1,224444705,224444843,MIR320B2,100313769,0.0,ENSG00000229089,1,10
1,224415035,224517891,NVL,4931,215.0,ENSG00000143748,5,204
1,224370909,224381142,DEGS1,8560,27.0,ENSG00000143753,1,31
1,224301788,224349749,FBXO28,23219,138.0,ENSG00000143756,3,143
1,223967594,224033674,TP53BP2,7159,154.0,ENSG00000143514,3,149
1,223900118,223963720,CAPN2,824,209.0,ENSG00000162909,5,203
1,223714971,223853436,CAPN8,388743,288.0,ENSG00000203697,6,287
1,223394160,223537544,SUSD4,55061,345.0,ENSG00000143502,7,327
1,223282747,223316624,TLR5,7100,108.0,ENSG00000187554,3,125
1,222988430,223179337,DISP1,84976,637.0,ENSG00000154309,12,580
1,225117355,225586996,DNAH14,127602,1709.0,ENSG00000185842,32,1554
1,222910557,222924002,FAM177B,400823,19.0,ENSG00000197520,1,28
1,222841354,222885864,AIDA,64853,86.0,ENSG00000186063,2,85
1,222791443,222841351,MIA3,375056,135.0,ENSG00000154305,3,128
1,222731243,222763275,TAF1A,9015,83.0,ENSG00000143498,2,93
1,222695601,222721444,HHIPL2,79802,110.0,ENSG00000143512,3,118
1,221874763,221915516,DUSP10,11221,84.0,ENSG00000143507,2,96
1,221052742,221058400,HLX,3142,17.0,ENSG00000136630,1,30
1,220863627,220872499,C1orf115,79762,35.0,ENSG00000162817,2,51
1,220701567,220837799,MARK1,4139,286.0,ENSG00000116141,6,268
1,220373883,220374018,SNORA36B,677818,0.0,ENSG00000222370,1,18
1,220321609,220445843,RAB3GAP2,25782,275.0,ENSG00000118873,6,254
1,220291498,220291583,MIR194-1,406969,0.0,ENSG00000207624,1,10
1,220291194,220291304,MIR215,406997,0.0,ENSG00000207590,1,12
1,220267454,220321383,IARS2,55699,120.0,ENSG00000067704,3,116
1,222885905,222906106,BROX,148362,31.0,ENSG00000162819,1,38
1,212113740,212209002,INTS7,25896,393.0,ENSG00000143493,8,366
1,231664398,231702269,TSNAX,7257,60.0,ENSG00000116918,2,59
1,231950371,231954263,DISC2,27184,9.0,None,1,29
1,248153568,248154493,OR2L1P,26247,3.0,ENSG00000224227,1,17
1,248128633,248129641,OR2AK2,391191,4.0,ENSG00000187080,1,29
1,248112159,248113098,OR2L8,391190,4.0,ENSG00000279263,1,23
1,248100492,248264224,OR2L13,284521,579.0,ENSG00000196071,11,545
1,248084319,248085258,OR2T8,343172,4.0,ENSG00000177462,1,26
1,248058888,248059833,OR2W3,343171,8.0,ENSG00000238243,1,39
1,248020500,248043438,TRIM58,25893,106.0,ENSG00000162722,3,112
1,248004229,248005198,OR11L1,391189,7.0,ENSG00000197591,1,23
1,247978101,247979031,OR14A16,284532,5.0,ENSG00000196772,1,34
1,247920763,247921708,OR1C1,26188,3.0,ENSG00000221888,1,22
1,247875130,247876057,OR6F1,343169,7.0,ENSG00000169214,1,23
1,247835419,247836343,OR13G1,441933,6.0,ENSG00000197437,1,36
1,247768887,247769817,OR2G3,81469,4.0,ENSG00000177476,1,13
1,247751661,247752615,OR2G2,81470,6.0,ENSG00000177489,1,25
1,247712346,247739848,GCSAML,148823,100.0,ENSG00000169224,3,107
1,247693433,247697141,OR2C3,81472,14.0,ENSG00000196242,1,27
1,247654369,247655711,OR2W5,441932,5.0,ENSG00000203664,1,16
1,247614330,247615284,OR2B11,127623,7.0,ENSG00000177535,2,53
1,247579457,247612406,NLRP3,114548,160.0,ENSG00000162711,4,171
1,247463621,247495045,ZNF496,84838,97.0,ENSG00000162714,2,95
1,247419373,247420447,VN1R5,317705,3.0,ENSG00000282715,1,21
1,247365268,247365362,MIR3916,100500849,0.0,ENSG00000283881,1,29
1,247319202,247335318,ZNF124,7678,49.0,ENSG00000196418,2,54
1,247273461,247275719,C1orf229,388759,12.0,ENSG00000221953,1,29
1,247263263,247267674,ZNF669,79862,11.0,ENSG00000188295,1,28
1,247197939,247242115,ZNF670,93474,233.0,ENSG00000277462,6,254
1,247148624,247171395,ZNF695,57116,103.0,ENSG00000197472,3,107
1,248185249,248186188,OR2L5,81466,3.0,ENSG00000197454,1,14
1,248201473,248202607,OR2L2,26246,1.0,ENSG00000203663,1,6
1,248223983,248224922,OR2L3,391192,6.0,ENSG00000198128,1,17
1,248285437,248286082,OR2M1P,388762,5.0,ENSG00000261239,1,24
1,249200441,249213345,PGBD2,267002,18.0,ENSG00000185220,1,22
1,249144202,249153315,ZNF692,55657,11.0,ENSG00000171163,1,14
1,249132529,249143714,ZNF672,79894,14.0,ENSG00000171161,1,15
1,249120575,249120642,MIR3124,100422879,0.0,ENSG00000264500,1,11
1,249104650,249120154,SH3BP5L,80851,24.0,ENSG00000175137,1,36
1,248902716,248903151,LYPD8,646627,0.0,ENSG00000259823,1,9
1,248844669,248845605,OR14I1,401994,5.0,ENSG00000189181,1,27
1,248813231,248814185,OR2T27,403239,2.0,ENSG00000187701,1,3
1,248801587,248802559,OR2T35,403244,0.0,ENSG00000177151,0,0
1,248789478,248790429,OR2T11,127077,0.0,ENSG00000279301,0,0
1,248756130,248757069,OR2T10,127069,0.0,ENSG00000184022,0,0
1,248737101,248738058,OR2T34,127068,0.0,ENSG00000183310,0,0
1,248721844,248722792,OR2T29,343563,0.0,ENSG00000182783,0,0
1,247002401,247094726,AHCTF1,25909,231.0,ENSG00000153207,5,207
1,248684947,248685898,OR2G6,391211,1.0,ENSG00000188558,1,11
1,248636651,248637608,OR2T3,343173,0.0,ENSG00000196539,1,9
1,248616098,248617073,OR2T2,401992,0.0,ENSG00000196240,0,0
1,248569295,248570405,OR2T1,26696,1.0,ENSG00000273508,1,32
1,248550909,248551836,OR2T6,254879,6.0,ENSG00000278659,1,33
1,248524882,248525929,OR2T4,127074,13.0,ENSG00000196944,1,43
1,248512076,248513015,OR14C36,127066,5.0,ENSG00000177174,1,39
1,248486931,248487870,OR2M7,391196,6.0,ENSG00000177186,1,22
1,248457917,248458880,OR2T12,127064,7.0,ENSG00000177201,1,26
1,248436153,248437116,OR2T33,391195,1.0,ENSG00000177212,1,13
1,248402230,248403166,OR2M4,26245,1.0,ENSG00000171180,1,6
1,248366369,248367308,OR2M3,127062,2.0,ENSG00000228198,1,14
1,248343287,248344331,OR2M2,391194,3.0,ENSG00000198601,1,29
1,248308449,248309388,OR2M5,127059,3.0,ENSG00000162727,1,15
1,248651889,248652837,OR2T5,401993,0.0,ENSG00000273827,1,1
1,231727037,231747836,LINC00582,100287814,78.0,ENSG00000229228,2,83
1,246887377,246931440,SCCPDH,51097,141.0,ENSG00000143653,4,156
1,246703862,246729565,TFB2M,64216,169.0,ENSG00000162851,4,162
1,236686368,236687808,LGALS8-AS1,100287902,6.0,ENSG00000223776,1,17
1,236686738,236716279,LGALS8,3964,244.0,ENSG00000116977,5,225
1,236557679,236648008,EDARADD,128178,340.0,ENSG00000186197,7,329
1,236305831,236372209,GPR137B,7107,173.0,ENSG00000077585,4,167
1,236139131,236228481,NID1,4811,265.0,ENSG00000116962,6,252
1,236016299,236016360,MIR1537,100302139,0.0,ENSG00000222831,1,9
1,235824330,236030227,LYST,1130,265.0,ENSG00000143669,6,254
1,235710984,235814054,GNG4,2786,352.0,ENSG00000282972,7,330
1,235610504,235667781,B3GALNT2,148789,154.0,ENSG00000162885,3,148
1,235530727,235612280,TBCE,6905,287.0,ENSG00000282984,6,261
1,235491752,235507844,GGPS1,9453,44.0,ENSG00000152904,1,46
1,235353348,235353431,MIR4753,100616224,0.0,ENSG00000263439,1,9
1,235330209,235491532,ARID4B,51742,443.0,ENSG00000054267,8,384
1,235294497,235324772,RBM34,23029,73.0,ENSG00000188739,2,78
1,235291117,235291252,SNORA14B,677802,0.0,ENSG00000207181,1,13
1,235272657,235292256,TOMM20,9804,51.0,ENSG00000173726,2,65
1,234765056,234770526,LINC00184,100302691,15.0,ENSG00000224939,1,28
1,234740014,234745271,IRF2BP2,359948,14.0,ENSG00000168264,1,23
1,234527058,234614849,TARBP1,6894,456.0,ENSG00000059588,9,429
1,234509428,234519795,COA6,388753,52.0,ENSG00000168275,2,57
1,234442212,234442285,MIR4671,100616380,1.0,ENSG00000264377,1,9
1,234040678,234460262,SLC35F3,148641,1567.0,ENSG00000183780,30,1469
1,233759897,233759965,MIR4427,100616390,1.0,ENSG00000265744,1,16
1,233749749,233808258,KCNK1,3775,184.0,ENSG00000135750,4,173
1,233086369,233114219,NTPCR,84284,73.0,ENSG00000135778,2,84
1,232940637,232946092,MAP10,54627,11.0,ENSG00000212916,1,23
1,232533711,232651243,SIPA1L2,57568,360.0,ENSG00000116991,7,333
1,236712304,236767841,HEATR1,55127,355.0,ENSG00000119285,7,347
1,236849769,236927558,ACTN2,88,296.0,ENSG00000077522,6,286
1,237167402,237167718,MT1HL1,645745,0.0,ENSG00000244020,1,19
1,237205701,237997288,RYR2,6262,2932.0,ENSG00000198626,54,2687
1,245912641,246670644,SMYD3,64754,3499.0,ENSG00000185420,65,3209
1,245318286,245866428,KIF26B,55083,2196.0,ENSG00000281216,41,2007
1,245133170,245251148,EFCAB2,84288,384.0,ENSG00000203666,8,353
1,245013601,245027827,HNRNPU,3192,19.0,ENSG00000153187,1,23
1,244998638,245008359,COX20,116228,26.0,ENSG00000203667,1,28
1,244816351,244872334,DESI2,51029,140.0,ENSG00000121644,3,136
1,244515936,244552388,C1orf100,200159,138.0,ENSG00000173728,3,133
1,244212240,244220780,ZBTB18,10472,2.0,ENSG00000179456,1,9
1,243663020,244006584,AKT3,10000,533.0,ENSG00000275199,10,493
1,243509477,243509557,MIR4677,100616343,0.0,ENSG00000265201,1,4
1,243419306,243663393,SDCCAG8,10806,459.0,ENSG00000276111,9,429
1,243287729,243418708,CEP170,9859,219.0,ENSG00000276725,4,193
1,242251688,242687998,PLD5,200150,1886.0,ENSG00000180287,35,1702
1,246729638,246831884,CNST,163882,332.0,ENSG00000162852,7,314
1,242158791,242162385,MAP1LC3C,440738,10.0,ENSG00000197769,1,35
1,241815579,241965434,WDR64,128025,588.0,ENSG00000162843,11,541
