ensembl_gene_id,entrezgene_id,hgnc_symbol
ENSG00000212978,339803,
ENSG00000237651,339804,C2orf74
ENSG00000130208,341,APOC1
ENSG00000138413,3417,IDH1
ENSG00000214855,342,APOC1P1
ENSG00000186407,342510,CD300E
ENSG00000188176,342527,SMTNL2
ENSG00000253506,342538,NACA2
ENSG00000171446,342574,KRT27
ENSG00000236320,342618,SLFN14
ENSG00000214553,342666,LRRC37A11P
ENSG00000141750,342667,STAC2
ENSG00000181626,342850,ANKRD62
ENSG00000187135,342865,VSTM2B
ENSG00000267041,342892,ZNF850
ENSG00000188505,342897,NCCRP1
ENSG00000179751,342898,SYCN
ENSG00000280774,342900,LEUTX
ENSG00000213921,342900,LEUTX
ENSG00000176222,342908,ZNF404
ENSG00000186026,342909,ZNF284
ENSG00000235034,342918,C19orf81
ENSG00000197928,342926,ZNF677
ENSG00000223638,342931,RFPL4A
ENSG00000197213,342933,ZSCAN5B
ENSG00000182318,342945,ZSCAN22
ENSG00000288505,342977,NANOS3
ENSG00000187556,342977,NANOS3
ENSG00000288318,342979,PALM3
ENSG00000187867,342979,PALM3
ENSG00000135899,3431,SP110
ENSG00000260903,343702,XKR7
ENSG00000151379,343930,MSGN1
ENSG00000183733,344018,FIGLA
ENSG00000214513,344022,NOTO
ENSG00000176771,344148,NCKAP5
ENSG00000214336,344167,FOXI3
ENSG00000174279,344191,EVX2
ENSG00000205111,344387,CDKL4
ENSG00000162997,344405,PRORSD1P
ENSG00000172985,344558,SH3RF3
ENSG00000173302,344561,GPR148
ENSG00000244280,347694,ECEL1P2
ENSG00000162951,347730,LRRTM1
ENSG00000182938,347741,OTOP3
ENSG00000130203,348,APOE
ENSG00000183647,348327,ZNF530
ENSG00000115457,3485,IGFBP2
ENSG00000178295,348654,GEN1
ENSG00000141753,3487,IGFBP4
ENSG00000226124,348751,FTCDNL1
ENSG00000115461,3488,IGFBP5
ENSG00000091583,350,APOH
ENSG00000257008,350383,GPR142
ENSG00000167646,352909,DNAAF3
ENSG00000197013,353088,ZNF429
ENSG00000214946,353149,TBC1D26
ENSG00000186919,353174,ZACN
ENSG00000186393,353288,KRT26
ENSG00000159915,353355,ZNF233
ENSG00000278355,353514,LILRA5
ENSG00000275404,353514,LILRA5
ENSG00000274914,353514,LILRA5
ENSG00000274113,353514,LILRA5
ENSG00000187116,353514,LILRA5
ENSG00000142515,354,KLK3
ENSG00000163501,3549,IHH
ENSG00000115008,3552,IL1A
ENSG00000125538,3553,IL1B
ENSG00000115594,3554,IL1R1
ENSG00000136689,3557,IL1RN
ENSG00000163464,3577,CXCR1
ENSG00000180871,3579,CXCR2
ENSG00000095752,3589,IL11
ENSG00000096996,3594,IL12RB1
ENSG00000186190,359710,BPIFB3
ENSG00000178297,360200,TMPRSS9
ENSG00000141568,3607,FOXK2
ENSG00000171885,361,AQP4
ENSG00000141401,3613,IMPA2
ENSG00000123999,3623,INHA
ENSG00000163083,3625,INHBB
ENSG00000151689,3628,INPP1
ENSG00000040933,3631,INPP4A
ENSG00000281614,3635,INPP5D
ENSG00000168918,3635,INPP5D
ENSG00000248099,3640,INSL3
ENSG00000171105,3643,INSR
ENSG00000091409,3655,ITGA6
ENSG00000126456,3661,IRF3
ENSG00000169047,3667,IRS1
ENSG00000115232,3676,ITGA4
ENSG00000083457,3682,ITGAE
ENSG00000138448,3685,ITGAV
ENSG00000132470,3691,ITGB4
ENSG00000242372,3692,EIF6
ENSG00000115221,3694,ITGB6
ENSG00000072778,37,ACADVL
ENSG00000105639,3718,JAK3
ENSG00000171223,3726,JUNB
ENSG00000130522,3727,JUND
ENSG00000115286,374291,NDUFS7
ENSG00000104848,3743,KCNA7
ENSG00000284598,374768,SPEM1
ENSG00000181323,374768,SPEM1
ENSG00000176927,374786,EFCAB5
ENSG00000131398,3748,KCNC3
ENSG00000180777,374860,ANKRD30B
ENSG00000166960,374864,CCDC178
ENSG00000274273,374868,ATP9B
ENSG00000282266,374868,ATP9B
ENSG00000166377,374868,ATP9B
ENSG00000167733,374875,HSD11B1L
ENSG00000196110,374879,ZNF699
ENSG00000105518,374882,TMEM205
ENSG00000250067,374887,YJEFN3
ENSG00000189001,374897,SBSN
ENSG00000185869,374899,ZNF829
ENSG00000177191,374907,B3GNT8
ENSG00000188293,374918,IGFL1
ENSG00000152439,374928,ZNF773
ENSG00000176732,375189,PFN4
ENSG00000219626,375190,FAM228B
ENSG00000269210,375196,
ENSG00000135976,375248,ANKRD36
ENSG00000146556,375260,WASH2P
ENSG00000184898,375287,RBM43
ENSG00000188452,375298,CERKL
ENSG00000177483,375316,RBM44
ENSG00000184945,375318,AQP12A
ENSG00000162975,3754,KCNF1
ENSG00000282458,375690,WASH5P
ENSG00000123700,3759,KCNJ2
ENSG00000162989,3760,KCNJ3
ENSG00000130304,376497,SLC27A1
ENSG00000184185,3768,KCNJ12
ENSG00000115474,3769,KCNJ13
ENSG00000182324,3770,KCNJ14
ENSG00000168427,377007,KLHL30
ENSG00000153822,3773,KCNJ16
ENSG00000171303,3777,KCNK3
ENSG00000105642,3780,KCNN1
ENSG00000104783,3783,KCNN4
ENSG00000124134,3787,KCNS1
ENSG00000170745,3790,KCNS3
ENSG00000138030,3795,KHK
ENSG00000084731,3797,KIF3C
ENSG00000276734,3800,KIF5C
ENSG00000168280,3800,KIF5C
ENSG00000277616,3802,KIR2DL1
ENSG00000278805,3802,KIR2DL1
ENSG00000278248,3802,KIR2DL1
ENSG00000276820,3802,KIR2DL1
ENSG00000274782,3802,KIR2DL1
ENSG00000278207,3802,KIR2DL1
ENSG00000273510,3802,KIR2DL1
ENSG00000278755,3802,KIR2DL1
ENSG00000275750,3802,KIR2DL1
ENSG00000275080,3802,KIR2DL1
ENSG00000277356,3802,KIR2DL1
ENSG00000276310,3802,KIR2DL1
ENSG00000273794,3802,KIR2DL1
ENSG00000278495,3802,KIR2DL1
ENSG00000274692,3802,KIR2DL1
ENSG00000276625,3802,KIR2DL1
ENSG00000275276,3802,KIR2DL1
ENSG00000278821,3802,KIR2DL1
ENSG00000277833,3802,KIR2DL1
ENSG00000276387,3802,KIR2DS1
ENSG00000275522,3802,KIR2DL1
ENSG00000275196,3802,KIR2DL1
ENSG00000274926,3802,KIR2DL1
ENSG00000278738,3802,KIR2DL1
ENSG00000278503,3802,KIR2DL1
ENSG00000284530,3802,KIR2DL1
ENSG00000283723,3802,KIR2DL1
ENSG00000284514,3802,KIR2DL1
ENSG00000284145,3802,KIR2DL1
ENSG00000284100,3802,KIR2DL1
ENSG00000284401,3802,KIR2DL1
ENSG00000284551,3802,KIR2DL1
ENSG00000284347,3802,KIR2DL1
ENSG00000125498,3802,KIR2DL1
ENSG00000167748,3816,KLK1
ENSG00000167751,3817,KLK2
ENSG00000182481,3838,KPNA2
ENSG00000186395,3858,KRT10
ENSG00000263243,3859,KRT12
ENSG00000187242,3859,KRT12
ENSG00000267454,386758,ZNF582-DT
ENSG00000143878,388,RHOB
ENSG00000182327,388323,GLTPD2
ENSG00000196388,388324,INCA1
ENSG00000161929,388325,SCIMP
ENSG00000256806,388327,C17orf100
ENSG00000183318,388333,SPDYE4
ENSG00000187824,388335,TMEM220
ENSG00000188803,388336,SHISA6
ENSG00000182271,388364,TMIGD1
ENSG00000276913,388381,C17orf98
ENSG00000275489,388381,C17orf98
ENSG00000204347,388419,BTBD17
ENSG00000183206,388468,POTEC
ENSG00000167798,388503,C3P1
ENSG00000187912,388512,CLEC17A
ENSG00000269067,388523,ZNF728
ENSG00000288920,388524,RPSAP58
ENSG00000186326,388531,RGS9BP
ENSG00000188508,388533,KRTDAP
ENSG00000197863,388536,ZNF790
ENSG00000230666,388550,CEACAM22P
ENSG00000213892,388551,CEACAM16
ENSG00000189114,388552,BLOC1S3
ENSG00000188624,388555,IGFL3
ENSG00000198482,388558,ZNF808
ENSG00000160336,388561,ZNF761
ENSG00000233493,388564,TMEM238
ENSG00000197016,388566,ZNF470
ENSG00000186230,388567,ZNF749
ENSG00000249471,388569,ZNF324B
ENSG00000205639,388931,MFSD2B
ENSG00000284701,388946,TMEM247
ENSG00000178021,388951,TSPYL6
ENSG00000187833,388960,C2orf78
ENSG00000163170,388962,BOLA3
ENSG00000284308,388963,C2orf81
ENSG00000168887,388969,C2orf68
ENSG00000180251,389015,SLC9A4
ENSG00000204335,389058,SP5
ENSG00000285005,389072,PLEKHM3
ENSG00000178385,389072,PLEKHM3
ENSG00000188674,389073,C2orf80
ENSG00000182698,389075,RESP18
ENSG00000182083,389090,OR6B2
ENSG00000144218,3899,AFF3
ENSG00000115963,390,RND3
ENSG00000276163,3903,LAIR1
ENSG00000278154,3903,LAIR1
ENSG00000274110,3903,LAIR1
ENSG00000276053,3903,LAIR1
ENSG00000167613,3903,LAIR1
ENSG00000274084,3904,LAIR2
ENSG00000275819,3904,LAIR2
ENSG00000277335,3904,LAIR2
ENSG00000167618,3904,LAIR2
ENSG00000141748,390790,ARL5C
ENSG00000262164,390792,KRT39
ENSG00000196859,390792,KRT39
ENSG00000205922,390874,ONECUT3
ENSG00000170923,390882,OR7G2
ENSG00000170920,390883,OR7G3
ENSG00000127515,390892,OR7A10
ENSG00000053747,3909,LAMA3
ENSG00000213965,390916,NUDT19
ENSG00000188227,390927,ZNF793
ENSG00000234465,390940,PINLYP
ENSG00000204524,390980,ZNF805
ENSG00000149651,391253,SPINT4
ENSG00000184924,391356,PTRHD1
ENSG00000138068,391365,SULT6B1
ENSG00000232125,391475,DYTN
ENSG00000115850,3938,LCT
ENSG00000141522,396,ARHGDIA
ENSG00000282992,3960,LGALS4
ENSG00000171747,3960,LGALS4
ENSG00000282902,3963,LGALS7B
ENSG00000283082,3963,LGALS7
ENSG00000178934,3963,LGALS7B
ENSG00000205076,3963,LGALS7
ENSG00000168961,3965,LGALS9
ENSG00000104826,3972,LHB
ENSG00000138039,3973,LHCGR
ENSG00000274577,3975,LHX1
ENSG00000273706,3975,LHX1
ENSG00000105486,3978,LIG1
ENSG00000005156,3980,LIG3
ENSG00000105370,3982,LIM2
ENSG00000169756,3987,LIMS1
ENSG00000079435,3991,LIPE
ENSG00000073350,3993,LLGL2
ENSG00000188766,399473,SPRED3
ENSG00000125434,399512,SLC25A35
ENSG00000284137,3996,LLGL1
ENSG00000131899,3996,LLGL1
ENSG00000181588,399664,MEX3D
ENSG00000196535,399687,MYO18A
ENSG00000074695,3998,LMAN1
ENSG00000108684,40,ASIC2
ENSG00000283985,400566,C17orf97
ENSG00000187624,400566,C17orf97
ENSG00000161920,400569,MED11
ENSG00000189152,400581,GRAPL
ENSG00000197322,400591,TMEM132E-DT
ENSG00000267365,400617,KCNJ2-AS1
ENSG00000227036,400619,LINC00511
ENSG00000182459,400629,TEX19
ENSG00000265933,400643,LINC00668
ENSG00000185198,400668,PRSS57
ENSG00000187650,400673,VMAC
ENSG00000268658,400680,LINC00664
ENSG00000267213,400684,DPY19L3-DT
ENSG00000226025,400696,
ENSG00000221923,400713,ZNF880
ENSG00000197128,400720,ZNF772
ENSG00000205837,400941,LINC00487
ENSG00000228784,400946,LINC00954
ENSG00000205086,400950,LINC02898
ENSG00000214595,400954,EML6
ENSG00000179818,400960,PCBP1-AS1
ENSG00000124374,400961,PAIP2B
ENSG00000174501,400986,ANKRD36C
ENSG00000226674,401014,TEX41
ENSG00000188738,401024,FSIP2
ENSG00000187944,401027,C2orf66
ENSG00000182177,401036,ASB18
ENSG00000174453,402117,VWC2L
ENSG00000142549,402665,IGLON5
ENSG00000081479,4036,LRP2
ENSG00000130881,4037,LRP3
ENSG00000187664,404037,HAPLN4
ENSG00000178531,404217,CTXN1
ENSG00000226800,404665,CACTIN-AS1
ENSG00000186529,4051,CYP4F3
ENSG00000049323,4052,LTBP1
ENSG00000187244,4059,BCAM
ENSG00000104903,4066,LYL1
ENSG00000198972,406887,MIRLET7E
ENSG00000207744,406903,MIR10B
ENSG00000284440,406906,MIR122
ENSG00000208008,406910,MIR125A
ENSG00000207654,406915,MIR128-1
ENSG00000267200,406921,MIR132
ENSG00000283819,406936,MIR144
ENSG00000207611,406941,MIR149
ENSG00000207782,406942,MIR150
ENSG00000207647,406944,MIR153-1
ENSG00000288397,406957,MIR181C
ENSG00000207613,406957,MIR181C
ENSG00000207797,406963,MIR187
ENSG00000207614,406968,MIR193A
ENSG00000207752,406976,MIR199A1
ENSG00000267195,406994,MIR212
ENSG00000207798,406998,MIR216A
ENSG00000207548,406999,MIR217
ENSG00000199121,407017,MIR26B
ENSG00000207630,407045,MIR7-3
ENSG00000207550,407056,MIR99B
ENSG00000119888,4072,EPCAM
ENSG00000248871,407977,TNFSF12-TNFSF13
ENSG00000059728,4084,MXD1
ENSG00000175387,4087,SMAD2
ENSG00000141646,4089,SMAD4
ENSG00000141480,409,ARRB2
ENSG00000101665,4092,SMAD7
ENSG00000197063,4097,MAFG
ENSG00000105695,4099,MAG
ENSG00000172005,4118,MAL
ENSG00000104774,4125,MAN2B1
ENSG00000078018,4133,MAP2
ENSG00000282750,414059,TBC1D3B
ENSG00000278632,414059,TBC1D3B
ENSG00000274939,414059,TBC1D3B
ENSG00000274808,414059,TBC1D3B
ENSG00000278299,414060,TBC1D3C
ENSG00000227802,414061,DNAJB3
ENSG00000168906,4144,MAT2A
ENSG00000007264,4145,MATK
ENSG00000132031,4148,MATN3
ENSG00000141644,4152,MBD1
ENSG00000197971,4155,MBP
ENSG00000185231,4158,MC2R
ENSG00000166603,4160,MC4R
ENSG00000176136,4161,MC5R
ENSG00000076003,4175,MCM6
ENSG00000014641,4190,MDH1
ENSG00000082212,4200,ME2
ENSG00000143995,4211,MEIS1
ENSG00000198909,4215,MAP3K3
ENSG00000167461,4218,RAB8A
ENSG00000141434,4225,MEP1B
ENSG00000166482,4239,MFAP4
ENSG00000152127,4249,MGAT5
ENSG00000130758,4294,MAP3K10
ENSG00000130382,4298,MLLT1
ENSG00000275851,4302,MLLT6
ENSG00000275023,4302,MLLT6
ENSG00000188886,431705,ASTL
ENSG00000100985,4318,MMP9
ENSG00000141505,432,ASGR1
ENSG00000161944,433,ASGR2
ENSG00000070444,4335,MNT
ENSG00000101440,434,ASIP
ENSG00000115204,4358,MPV17
ENSG00000129437,43847,KLK14
ENSG00000186474,43849,KLK12
ENSG00000266433,440419,TBC1D3P5
ENSG00000276469,440435,GPR179
ENSG00000277399,440435,GPR179
ENSG00000226742,440498,HSBP1L1
ENSG00000214456,440503,PLIN5
ENSG00000081665,440515,ZNF506
ENSG00000124467,440533,PSG8
ENSG00000214711,440854,CAPN14
ENSG00000288272,440888,ACTR3BP6
ENSG00000280263,440888,ACTR3BP6
ENSG00000231431,440910,FAR2P4
ENSG00000260389,441818,WBP11P1
ENSG00000274889,441864,TARM1
ENSG00000275123,441864,TARM1
ENSG00000275384,441864,TARM1
ENSG00000276145,441864,TARM1
ENSG00000273875,441864,TARM1
ENSG00000277178,441864,TARM1
ENSG00000275806,441864,TARM1
ENSG00000276604,441864,TARM1
ENSG00000276355,441864,TARM1
ENSG00000248385,441864,TARM1
ENSG00000259848,442028,
ENSG00000196228,442038,SULT1C3
ENSG00000199053,442898,MIR324
ENSG00000284544,442902,MIR330
ENSG00000283604,442906,MIR338
ENSG00000199095,442917,MIR372
ENSG00000199143,442918,MIR373
ENSG00000108381,443,ASPA
ENSG00000128641,4430,MYO1B
ENSG00000095002,4436,MSH2
ENSG00000204869,444882,IGFL4
ENSG00000188219,445582,POTEE
ENSG00000085760,4528,MTIF2
ENSG00000142347,4542,MYO1F
ENSG00000086967,4606,MYBPC2
ENSG00000134323,4613,MYCN
ENSG00000099860,4616,GADD45B
ENSG00000109061,4619,MYH1
ENSG00000125414,4620,MYH2
ENSG00000109063,4621,MYH3
ENSG00000264424,4622,MYH4
ENSG00000133020,4626,MYH8
ENSG00000133026,4628,MYH10
ENSG00000168530,4632,MYL1
ENSG00000197879,4641,MYO1C
ENSG00000176658,4642,MYO1D
ENSG00000167306,4645,MYO5B
ENSG00000169994,4648,MYO7B
ENSG00000099331,4650,MYO9B
ENSG00000138386,4664,NAB1
ENSG00000099783,4670,HNRNPM
ENSG00000086548,4680,CEACAM6
ENSG00000115053,4691,NCL
ENSG00000275724,4696,NDUFA3
ENSG00000278365,4696,NDUFA3
ENSG00000276061,4696,NDUFA3
ENSG00000276220,4696,NDUFA3
ENSG00000273642,4696,NDUFA3
ENSG00000277722,4696,NDUFA3
ENSG00000276766,4696,NDUFA3
ENSG00000275605,4696,NDUFA3
ENSG00000274359,4696,NDUFA3
ENSG00000170906,4696,NDUFA3
ENSG00000267855,4701,NDUFA7
ENSG00000183091,4703,NEB
ENSG00000130414,4705,NDUFA10
ENSG00000119013,4709,NDUFB3
ENSG00000138363,471,ATIC
ENSG00000099795,4713,NDUFB7
ENSG00000283447,4719,NDUFS1
ENSG00000023228,4719,NDUFS1
ENSG00000178127,4729,NDUFV2
ENSG00000115488,4759,NEU2
ENSG00000162992,4760,NEUROD1
ENSG00000171532,4761,NEUROD2
ENSG00000196712,4763,NF1
ENSG00000131196,4772,NFATC1
ENSG00000105409,478,ATP1A3
ENSG00000116044,4780,NFE2L2
ENSG00000141905,4782,NFIC
ENSG00000008441,4784,NFIX
ENSG00000282905,4793,NFKBIB
ENSG00000104825,4793,NFKBIB
ENSG00000105374,4818,NKG7
ENSG00000129244,482,ATP1B2
ENSG00000053438,4826,NNAT
ENSG00000007171,4843,NOS2
ENSG00000273943,4849,CNOT3
ENSG00000275979,4849,CNOT3
ENSG00000274176,4849,CNOT3
ENSG00000276082,4849,CNOT3
ENSG00000274616,4849,CNOT3
ENSG00000277615,4849,CNOT3
ENSG00000277114,4849,CNOT3
ENSG00000274941,4849,CNOT3
ENSG00000277600,4849,CNOT3
ENSG00000088038,4849,CNOT3
ENSG00000074181,4854,NOTCH3
ENSG00000104967,4858,NOVA2
ENSG00000130751,4861,NPAS1
ENSG00000170485,4862,NPAS2
ENSG00000141458,4864,NPC1
ENSG00000144061,4867,NPHP1
ENSG00000161270,4868,NPHS1
ENSG00000163273,4880,NPPC
ENSG00000171246,4884,NPTX1
ENSG00000074370,489,ATP2A3
ENSG00000171119,4902,NRTN
ENSG00000104805,4924,NUCB1
ENSG00000108559,4927,NUP88
ENSG00000153234,4929,NR4A2
ENSG00000183513,493753,COA5
ENSG00000144362,493911,PHOSPHO2
ENSG00000143942,494143,CHAC2
ENSG00000204952,494188,FBXO47
ENSG00000198973,494324,MIR375
ENSG00000283935,494335,MIR423
ENSG00000141622,494470,RNF165
ENSG00000104904,4946,OAZ1
ENSG00000105675,495,ATP4A
ENSG00000115758,4953,ODC1
ENSG00000126861,4974,OMG
ENSG00000177576,497661,C18orf32
ENSG00000184166,4991,OR1D2
ENSG00000180090,4994,OR3A1
ENSG00000221882,4995,OR3A2
ENSG00000115942,4999,ORC2
ENSG00000115947,5000,ORC4
ENSG00000115507,5013,OTX1
ENSG00000083454,5026,P2RX5
ENSG00000185624,5034,P4HB
ENSG00000268895,503538,A1BG-AS1
ENSG00000204595,503834,DPRX
ENSG00000258873,503835,DUXA
ENSG00000007168,5048,PAFAH1B1
ENSG00000138375,50485,SMARCAL1
ENSG00000141503,50488,MINK1
ENSG00000116031,50489,CD207
ENSG00000079462,5050,PAFAH1B3
ENSG00000080573,50509,COL5A3
ENSG00000197632,5055,SERPINB2
ENSG00000198399,50618,ITSN2
ENSG00000179409,50628,GEMIN4
ENSG00000146205,50636,ANO7
ENSG00000099864,5064,PALM
ENSG00000136002,50649,ARHGEF4
ENSG00000172016,5068,REG3A
ENSG00000080511,50700,RDH8
ENSG00000135903,5077,PAX3
ENSG00000169564,5093,PCBP1
ENSG00000128655,50940,PDE11A
ENSG00000161681,50944,SHANK1
ENSG00000161533,51,ACOX1
ENSG00000144034,51002,TPRKB
ENSG00000108590,51003,MED31
ENSG00000080189,51006,SLC35C2
ENSG00000072849,51009,DERL2
ENSG00000115042,51011,FAHD2A
ENSG00000171928,51030,TVP23B
ENSG00000167699,51031,GLOD4
ENSG00000177511,51046,ST8SIA3
ENSG00000071677,51052,PRLH
ENSG00000143951,51057,WDPCP
ENSG00000142546,51070,NOSIP
ENSG00000162959,51072,MEMO1
ENSG00000105364,51073,MRPL4
ENSG00000176946,51078,THAP4
ENSG00000125445,51081,MRPS7
ENSG00000288504,51087,YBX2
ENSG00000006047,51087,YBX2
ENSG00000274891,51112,TRAPPC12
ENSG00000171853,51112,TRAPPC12
ENSG00000134049,51124,IER3IP1
ENSG00000167772,51129,ANGPTL4
ENSG00000115239,51130,ASB3
ENSG00000189050,51136,RNFT1
ENSG00000125629,51141,INSIG2
ENSG00000213015,51157,ZNF580
ENSG00000091536,51168,MYO15A
ENSG00000087076,51171,HSD17B14
ENSG00000169738,51181,DCXR
ENSG00000108352,51195,RAPGEFL1
ENSG00000136463,51204,TACO1
ENSG00000274566,51206,
ENSG00000274050,51206,
ENSG00000275633,51206,
ENSG00000276065,51206,
ENSG00000277439,51206,GP6
ENSG00000275931,51206,
ENSG00000278670,51206,
ENSG00000278316,51206,
ENSG00000276211,51206,
ENSG00000088053,51206,GP6
ENSG00000025293,51230,PHF20
ENSG00000105053,51231,VRK3
ENSG00000277354,51232,CRIM1
ENSG00000150938,51232,CRIM1
ENSG00000213337,51239,ANKRD39
ENSG00000168754,51252,FAM178B
ENSG00000168894,51255,RNF181
ENSG00000185414,51263,MRPL30
ENSG00000179761,51268,PIPOX
ENSG00000115137,51277,DNAJC27
ENSG00000144504,51281,ANKMY1
ENSG00000171222,51282,SCAND1
ENSG00000089639,51291,GMIP
ENSG00000167775,51293,CD320
ENSG00000130159,51295,ECSIT
ENSG00000198183,51297,BPIFA1
ENSG00000105549,51298,THEG
ENSG00000172086,51315,KRCC1
ENSG00000132313,51318,MRPL35
ENSG00000176624,51320,MEX3C
ENSG00000196704,51321,AMZ2
ENSG00000276977,5133,PDCD1
ENSG00000188389,5133,PDCD1
ENSG00000178951,51341,ZBTB7A
ENSG00000105325,51343,FZR1
ENSG00000115252,5136,PDE1A
ENSG00000138085,51374,ATRAID
ENSG00000176390,51379,CRLF3
ENSG00000187688,51393,TRPV2
ENSG00000105583,51398,WDR83OS
ENSG00000065989,5141,PDE4A
ENSG00000105650,5143,PDE4C
ENSG00000134758,51444,RNF138
ENSG00000116005,51449,PCYOX1
ENSG00000144366,51454,GULP1
ENSG00000135945,51455,REV1
ENSG00000156973,5147,PDE6D
ENSG00000204872,51471,NAT8B
ENSG00000105655,51477,ISYNA1
ENSG00000185722,51479,ANKFY1
ENSG00000185527,5148,PDE6G
ENSG00000141552,51529,ANAPC11
ENSG00000132330,51540,SCLY
ENSG00000143952,51542,VPS54
ENSG00000171425,51545,ZNF581
ENSG00000187531,51547,SIRT7
ENSG00000077463,51548,SIRT6
ENSG00000105229,51588,PIAS4
ENSG00000151779,51594,NBAS
ENSG00000105699,51599,LSR
ENSG00000144182,51601,LIPT1
ENSG00000055044,51602,NOP58
ENSG00000124155,51604,PIGT
ENSG00000125991,51614,ERGIC3
ENSG00000138036,51626,DYNC2LI1
ENSG00000152256,5163,PDK1
ENSG00000119801,51646,YPEL5
ENSG00000101391,51654,CDK5RAP1
ENSG00000108551,51655,RASD1
ENSG00000079150,51661,FKBP7
ENSG00000065802,51665,ASB1
ENSG00000130332,51690,LSM7
ENSG00000119203,51692,CPSF3
ENSG00000087095,51701,NLK
ENSG00000197857,51710,ZNF44
ENSG00000135932,51719,CAB39
ENSG00000261371,5175,PECAM1
ENSG00000167258,51755,CDK12
ENSG00000282307,5176,SERPINF1
ENSG00000132386,5176,SERPINF1
ENSG00000132376,51763,INPP5K
ENSG00000198300,5178,PEG3
ENSG00000124299,5184,PEPD
ENSG00000179094,5187,PER1
ENSG00000108733,5193,PEX12
ENSG00000162928,5194,PEX13
ENSG00000178921,5198,PFAS
ENSG00000143727,52,ACP1
ENSG00000081923,5205,ATP8B1
ENSG00000205221,5212,VIT
ENSG00000108518,5216,PFN1
ENSG00000116039,525,ATP6V1B1
ENSG00000124102,5266,PI3
ENSG00000206075,5268,SERPINB5
ENSG00000135919,5270,SERPINE2
ENSG00000166401,5271,SERPINB8
ENSG00000197641,5275,SERPINB13
ENSG00000151665,5281,PIGF
ENSG00000078142,5289,PIK3C3
ENSG00000105647,5296,PIK3R2
ENSG00000127445,5300,PIN1
ENSG00000174238,5306,PITPNA
ENSG00000126003,5326,PLAGL2
ENSG00000011422,5329,PLAUR
ENSG00000119866,53335,BCL11A
ENSG00000115896,5334,PLCL1
ENSG00000213996,53345,TM6SF2
ENSG00000168702,53353,LRP1B
ENSG00000129219,5338,PLD2
ENSG00000115956,5341,PLEK
ENSG00000276838,5345,SERPINF2
ENSG00000167711,5345,SERPINF2
ENSG00000266964,5348,FXYD1
ENSG00000089356,5349,FXYD3
ENSG00000100979,5360,PLTP
ENSG00000071655,53615,MBD3
ENSG00000115592,53632,PRKAG3
ENSG00000104960,53635,PTOV1
ENSG00000180739,53637,S1PR5
ENSG00000141682,5366,PMAIP1
ENSG00000109099,5376,PMP22
ENSG00000064933,5378,PMS1
ENSG00000221946,53822,FXYD7
ENSG00000089327,53827,FXYD5
ENSG00000167578,53916,RAB4B
ENSG00000240344,53938,PPIL3
ENSG00000102575,54,ACP5
ENSG00000141744,5409,PNMT
ENSG00000281020,54221,SNTG2
ENSG00000281486,54221,SNTG2
ENSG00000172554,54221,SNTG2
ENSG00000062822,5424,POLD1
ENSG00000284832,5430,POLR2A
ENSG00000181222,5430,POLR2A
ENSG00000144231,5433,POLR2D
ENSG00000099817,5434,POLR2E
ENSG00000105258,5438,POLR2I
ENSG00000099821,5442,POLRMT
ENSG00000115138,5443,POMC
ENSG00000077232,54431,DNAJC10
ENSG00000119778,54454,ATAD2B
ENSG00000143971,54465,ETAA1
ENSG00000263057,54474,KRT20
ENSG00000171431,54474,KRT20
ENSG00000073536,54475,NLE1
ENSG00000166479,54495,TMX3
ENSG00000008869,54497,HEATR5B
ENSG00000028277,5452,POU2F2
ENSG00000125633,54520,CCDC93
ENSG00000138381,54529,ASNSD1
ENSG00000105556,54531,MIER2
ENSG00000069188,54549,SDK2
ENSG00000198914,5455,POU3F3
ENSG00000105671,54555,DDX49
ENSG00000006712,54623,PAF1
ENSG00000244474,54657,UGT1A4
ENSG00000125686,5469,MED1
ENSG00000130294,547,KIF1A
ENSG00000163497,54738,FEV
ENSG00000132530,54739,XAF1
ENSG00000073598,54752,FNDC8
ENSG00000108950,54757,FAM20A
ENSG00000064601,5476,CTSA
ENSG00000115257,54760,PCSK4
ENSG00000125503,54776,PPP1R12C
ENSG00000130529,54795,TRPM4
ENSG00000083828,54807,ZNF586
ENSG00000141627,54808,DYM
ENSG00000171466,54811,ZNF562
ENSG00000119844,54812,AFTPH
ENSG00000011478,54814,QPCTL
ENSG00000167491,54815,GATAD2A
ENSG00000141376,54828,BCAS3
ENSG00000039987,54831,BEST2
ENSG00000151690,54842,MFSD6
ENSG00000127452,54850,FBXL12
ENSG00000105523,54854,FAM83E
ENSG00000130517,54858,PGPEP1
ENSG00000288293,54862,CC2D1A
ENSG00000132024,54862,CC2D1A
ENSG00000119777,54867,TMEM214
ENSG00000109066,54868,TMEM104
ENSG00000131037,54869,EPS8L1
ENSG00000141664,54877,ZCCHC2
ENSG00000276761,54883,CWC25
ENSG00000273559,54883,CWC25
ENSG00000042445,54884,RETSAT
ENSG00000091542,54890,ALKBH5
ENSG00000283510,54891,INO80D
ENSG00000114933,54891,INO80D
ENSG00000011295,54902,TTC19
ENSG00000168758,54910,SEMA4C
ENSG00000105538,54922,RASIP1
ENSG00000064545,54929,TMEM161A
ENSG00000283104,54938,SARS2
ENSG00000104835,54938,SARS2
ENSG00000101695,54941,RNF125
ENSG00000138032,5495,PPM1B
