chrom,start,end,starthg38,endhg38,ens_g,symbol,entrez_id
1,153388999,153395701,153416519,153423222,ENSG00000184330,S100A7A,338324
1,153362507,153363664,153390031,153391073,ENSG00000143546,S100A8,6279
1,153346183,153348075,153373710,153375621,ENSG00000163221,S100A12,6283
1,153330329,153333503,153357853,153361023,ENSG00000163220,S100A9,6280
1,153302596,153321022,153330119,153348841,ENSG00000163218,PGLYRP4,57115
1,153270337,153283194,153297115,153312952,ENSG00000159527,PGLYRP3,114771
1,153190059,153191793,153217583,153219310,ENSG00000203783,PRR9,574414
1,153175905,153177601,153203429,153205120,ENSG00000203784,LELP1,149018
1,153122057,153123427,153149581,153150890,ENSG00000159516,SPRR2G,6706
1,153112593,153113969,153140490,153140709,ENSG00000189366,SPRR2C,6702
1,153084612,153085989,153112120,153113516,ENSG00000244094,SPRR2F,6705
1,153747767,153752633,153774353,153780157,ENSG00000263163,SLC27A3,11000
1,153777202,153895451,153804724,153922972,ENSG00000261992,GATAD2B,57459
1,153901976,153919154,153929500,153946718,ENSG00000198837,DENND4B,9909
1,153920147,153931132,153947674,153958612,ENSG00000160741,CRTC2,200186
1,154955769,154965587,154983358,154993111,ENSG00000160688,FLAD1,80308
1,154948168,154948259,154975692,154975783,ENSG00000264349,MIR4258,100423020
1,154947117,154951725,154974680,154979251,ENSG00000173207,CKS1B,1163
1,154934773,154943223,154962297,154974376,ENSG00000160691,SHC1,6464
1,154929501,154934258,154957025,154961782,ENSG00000163348,PYGO2,90780
1,154916558,154928567,154944079,154956099,ENSG00000163346,PBXIP1,57326
1,154897207,154909484,154924739,154936719,ENSG00000163344,PMVK,10654
1,154669941,154842754,154697454,154870281,ENSG00000143603,KCNN3,3782
1,154554533,154580724,154582110,154628004,ENSG00000160710,ADAR,103
1,154521050,154531120,154548576,154558662,ENSG00000160714,UBE2Q1,55585
1,154474694,154520623,154502218,154548147,ENSG00000163239,TDRD10,126668
1,154451953,154474526,154479480,154502412,ENSG00000169291,SHE,126669
1,153065610,153067001,153093134,153106184,ENSG00000203785,SPRR2E,6704
1,154377668,154441926,154405342,154469450,ENSG00000160712,IL6R,3570
1,154293591,154297801,154321092,154325325,ENSG00000143595,AQP10,89872
1,154245038,154248355,154272628,154275875,ENSG00000143575,HAX1,10456
1,154193324,154243329,154220954,154270847,ENSG00000143569,UBAP2L,9898
1,154179182,154193273,154206719,154220590,ENSG00000143612,C1orf43,25912
1,154171561,154178841,154199084,154206333,ENSG00000163263,C1orf189,388701
1,154166140,154166219,154193664,154193743,ENSG00000215938,MIR190B,100126346
1,154134288,154164611,154161812,154192100,ENSG00000143549,TPM3,7170
1,153965167,154127592,153992684,154155116,ENSG00000143552,NUP210L,91181
1,153963238,153964631,153990761,153992155,ENSG00000177954,RPS27,6232
1,153954092,153958853,153981649,153986339,ENSG00000143545,RAB13,5872
1,153946744,153950451,153974268,153977674,ENSG00000143543,JTB,10899
1,153940674,153946840,153967901,153974359,ENSG00000143578,CREB3L4,148327
1,153931574,153940660,153959098,153968184,ENSG00000143570,SLC39A1,27173
1,154300275,154323780,154325524,154351304,ENSG00000143515,ATP8B2,57198
1,151132223,151138370,151159747,151165902,ENSG00000163155,LYSMD1,388695
1,153042717,153044084,153070225,153071611,ENSG00000196805,SPRR2B,6701
1,153012200,153013594,153039743,153041931,ENSG00000163216,SPRR2D,6703
1,152078792,152087930,152106316,152115444,ENSG00000159450,TCHH,7062
1,152056619,152061540,152084140,152089064,ENSG00000182898,TCHHL1,126637
1,152004981,152009511,152032505,152037004,ENSG00000163191,S100A11,6282
1,151955385,151966714,151982914,151993859,ENSG00000197747,S100A10,6281
1,151843342,151882361,151870865,151909511,ENSG00000159445,THEM4,117145
1,151819576,151826173,151847100,151853712,ENSG00000196407,THEM5,284486
1,151810338,151813033,151837818,151840557,ENSG00000225556,C2CD4D,100191040
1,151778546,151804348,151806070,151831802,ENSG00000143365,RORC,6097
1,151772764,151777882,151800263,151805419,ENSG00000213171,LINGO4,339398
1,151745954,151763010,151771563,151790522,ENSG00000182134,TDRKH,11022
1,151739130,151743806,151766654,151771334,ENSG00000143450,OAZ3,51686
1,151732122,151736040,151759646,151763496,ENSG00000143436,MRPL9,65005
1,151694012,151702082,151721521,151729805,ENSG00000178796,RIIAD1,284485
1,151672533,151689290,151700057,151716803,ENSG00000159409,CELF3,11189
1,151584661,151671559,151612049,151699080,ENSG00000143376,SNX27,81609
1,151518271,151518367,151545795,151545891,ENSG00000207606,MIR554,693139
1,151512780,151556059,151540308,151583583,ENSG00000143367,TUFT1,7286
1,151483861,151511167,151511386,151538692,ENSG00000143375,CGN,57530
1,151375199,151431941,151402723,151459494,ENSG00000143442,POGZ,23126
1,151372040,151374412,151399572,151401937,ENSG00000159377,PSMB4,5692
1,151336777,151345210,151364303,151372705,ENSG00000143416,SELENBP1,8991
1,151313115,151319769,151340639,151347252,ENSG00000143390,RFX5,5993
1,151264272,151300191,151291796,151327715,ENSG00000143393,PI4KB,5298
1,151254790,151264381,151282298,151292176,ENSG00000143373,ZNF687,57592
1,151227196,151239954,151254733,151267479,ENSG00000159352,PSMD4,5710
1,151171020,151222007,151198550,151249536,ENSG00000143398,PIP5K1A,8394
1,151148775,151162689,151176303,151190197,ENSG00000163159,VPS72,6944
1,152126070,152131704,152153594,152159228,ENSG00000215853,RPTN,126638
1,152184551,152196672,152212075,152224193,ENSG00000197915,HRNR,388697
1,152274650,152297679,152302164,152325239,ENSG00000143631,FLG,2312
1,152321212,152332482,152348734,152360006,ENSG00000143520,FLG2,388698
1,153003678,153005376,153031202,153032900,ENSG00000169469,SPRR1B,6699
1,152974222,152976332,153001746,153003855,ENSG00000163209,SPRR3,6707
1,152956563,152958290,152985230,152985500,ENSG00000169474,SPRR1A,6698
1,152943127,152945069,152970647,152972574,ENSG00000184148,SPRR4,163778
1,152881038,152884362,152908545,152911886,ENSG00000163207,IVL,3713
1,152850797,152857523,152878321,152885047,ENSG00000163206,SMCP,4184
1,152815329,152816459,152842855,152843983,ENSG00000235942,LCE6A,448835
1,152799948,152800573,152827472,152828097,ENSG00000186844,LCE1A,353131
1,152784446,152785585,152811970,152813108,ENSG00000196734,LCE1B,353132
1,152777310,152779107,152804831,152806651,ENSG00000197084,LCE1C,353133
1,152769226,152770657,152796720,152798181,ENSG00000172155,LCE1D,353134
1,152758752,152760901,152786256,152788426,ENSG00000186226,LCE1E,353135
1,152748847,152749445,152775139,152777024,ENSG00000240386,LCE1F,353137
1,153028595,153029988,153056119,153057512,ENSG00000241794,SPRR2A,6700
1,152730505,152734529,152759560,152762052,ENSG00000203786,KPRP,448834
1,152681522,152681910,152708159,152709434,ENSG00000187170,LCE4A,199834
1,152670839,152671918,152698344,152699442,ENSG00000187173,LCE2A,353139
1,152658598,152659876,152686122,152687397,ENSG00000159455,LCE2B,26239
1,152647790,152649049,152675278,152676569,ENSG00000187180,LCE2C,353140
1,152635886,152637135,152663379,152664659,ENSG00000187223,LCE2D,353141
1,152595309,152595579,152622833,152623103,ENSG00000185962,LCE3A,353142
1,152586286,152586574,152613810,152614098,ENSG00000187238,LCE3B,353143
1,152573137,152573562,152600233,152601086,ENSG00000244057,LCE3C,353144
1,152551859,152552980,152579380,152580516,ENSG00000163202,LCE3D,84648
1,152538174,152539229,152565653,152566780,ENSG00000185966,LCE3E,353145
1,152486977,152488481,152514481,152516008,ENSG00000169509,CRCT1,54544
1,152483319,152484653,152510802,152512177,ENSG00000186207,LCE5A,254910
1,152381718,152386750,152409242,152414263,ENSG00000143536,CRNN,49860
1,152691997,152692905,152719521,152720470,ENSG00000198854,C1orf68,100129271
1,172107947,172108028,172138807,172138888,ENSG00000283152,MIR3120,100422882
1,172389827,172437969,172420684,172468829,ENSG00000180999,C1orf105,92346
1,172410596,172413230,172441456,172444086,ENSG00000135845,PIGC,5279
1,228327928,228336655,228139961,228148840,ENSG00000143774,GUK1,2987
1,228294379,228297013,228106678,228109306,ENSG00000162910,MRPL55,128308
1,228288427,228291022,228100730,228103325,ENSG00000143793,C1orf35,79169
1,228284963,228285042,228097262,228097341,ENSG00000284163,MIR3620,100500810
1,228270360,228286913,228082659,228099211,ENSG00000143761,ARF1,375
1,228194722,228248972,228006997,228061271,ENSG00000154342,WNT3A,89780
1,228129290,228129384,227941589,227941683,ENSG00000264483,MIR5008,100847072
1,228109164,228135676,227918655,227947932,ENSG00000143816,WNT9A,7483
1,228003417,228034171,227815692,227846470,ENSG00000185888,PRSS38,339501
1,227918889,227923112,227731190,227735302,ENSG00000081692,JMJD4,65094
1,227922696,227968932,227728199,227781821,ENSG00000143740,SNAP47,116841
1,227884732,227885408,227696891,227706699,ENSG00000274114,ZNF847P,401983
1,227751219,227850164,227563555,227662461,ENSG00000181450,ZNF678,339500
1,227177565,227505826,226989864,227318474,ENSG00000143776,CDC42BPA,8476
1,227058272,227083804,226870183,226896677,ENSG00000143801,PSEN2,5664
1,226819390,226926876,226631689,226739282,ENSG00000143772,ITPKB,3707
1,226548391,226595801,226360690,226408093,ENSG00000143799,PARP1,142
1,226418849,226497204,226231156,226309733,ENSG00000183814,LIN9,286826
1,226411382,226413513,226223663,226227060,ENSG00000185155,MIXL1,83881
1,226332379,226374423,226144678,226186741,ENSG00000182827,ACBD3,64746
1,226170402,226187066,225982701,225999343,ENSG00000143751,SDE2,163859
1,226124297,226129083,225936602,225941220,ENSG00000143768,LEFTY2,7044
1,226107576,226112040,225919877,225924250,ENSG00000143811,PYCR2,29920
1,226073981,226076846,225886281,225889146,ENSG00000243709,LEFTY1,10637
1,226033232,226070420,225845535,225882380,ENSG00000196187,TMEM63A,9725
1,225997796,226033262,225810123,225845563,ENSG00000143819,EPHX1,2052
1,225965514,225978168,225777825,225790464,ENSG00000143742,SRP9,6726
1,228337414,228347527,228149929,228159826,ENSG00000198835,GJC2,57165
1,228353428,228369958,228165803,228182257,ENSG00000181873,IBA57,200205
1,228395830,228566575,228208043,228378876,ENSG00000154358,OBSCN,84033
1,228581376,228594517,228393675,228406835,ENSG00000154370,TRIM11,81559
1,231611509,231612271,231475955,231476288,ENSG00000187984,SNRPD2P2,645339
1,231499496,231560790,231363755,231422287,ENSG00000135766,EGLN1,54583
1,231473681,231490769,231338292,231355023,ENSG00000010072,SPRTN,83932
1,231468481,231473578,231332752,231337852,ENSG00000116903,EXOC8,149371
1,231376918,231413719,231241211,231277973,ENSG00000116906,GNPAT,8443
1,231359508,231376924,231223764,231241175,ENSG00000143633,C1orf131,128061
1,231298673,231357314,231162057,231221565,ENSG00000119283,TRIM67,440730
1,231154703,231175995,231018957,231040254,ENSG00000182118,FAM89A,375061
1,231114822,231136479,230979093,231000733,ENSG00000173409,ARV1,64801
1,231041986,231114618,230906242,230978861,ENSG00000143643,TTC13,79573
1,230972864,231004302,230837118,230868521,ENSG00000119280,C1orf198,84886
1,230883129,230937749,230747387,230801989,ENSG00000135773,CAPN9,10753
1,230838271,230850336,230702522,230745576,ENSG00000135744,AGT,183
1,225674533,225840845,225486834,225653142,ENSG00000154380,ENAH,55740
1,230778201,230829731,230642480,230693982,ENSG00000135775,COG2,22796
1,230202955,230417875,230067237,230282122,ENSG00000143641,GALNT2,2590
1,229761980,229795946,229626246,229660200,ENSG00000135763,URB2,9816
1,229728865,229761794,229593120,229626047,ENSG00000135801,TAF5L,27097
1,229652328,229694442,229516581,229558707,ENSG00000135776,ABCB10,23456
1,229577043,229644088,229440258,229508341,ENSG00000069248,NUP133,55746
1,229566992,229569843,229431244,229434094,ENSG00000143632,ACTA1,58
1,229456751,229478688,229321014,229343047,ENSG00000154429,CCSAP,126731
1,229406808,229441640,229271110,229305894,ENSG00000168118,RAB4A,5867
1,228870823,228882416,228735478,228746664,ENSG00000284984,RHOU,58480
1,228780393,228788159,228650240,228651379,ENSG00000196593,DUSP5P1,574029
1,228675067,228683889,228487381,228496188,ENSG00000168159,RNF187,149603
1,228649774,228649853,228462073,228462152,ENSG00000284998,MIR4666A,100616308
1,228595635,228604583,228407934,228416861,ENSG00000285344,TRIM17,51127
1,230457391,230561674,230314489,230426332,ENSG00000177614,PGBD5,79605
1,231762560,232177019,231626789,232041272,ENSG00000162946,DISC1,27185
1,225589203,225615815,225401502,225428855,ENSG00000143815,LBR,3930
1,224804178,224928249,224616316,224740554,ENSG00000143786,CNIH3,149111
1,218518675,218617961,218345335,218444619,ENSG00000092969,TGFB2,7042
1,218458628,218511325,218285292,218337983,ENSG00000067533,RRP15,51018
1,218066241,218094146,217892899,217920804,ENSG00000231814,LINC00210,100885798
1,217804694,218040484,217631343,217871696,ENSG00000162814,SPATA17,128153
1,217603833,217804409,217426991,217631090,ENSG00000092978,GPATCH2,55105
1,216676587,216896814,216503250,216723429,ENSG00000196482,ESRRG,2104
1,215796235,216596738,215622890,216423448,ENSG00000042781,USH2A,7399
1,215740734,215795149,215567303,215621807,ENSG00000136636,KCTD3,51133
1,215256559,215410436,215083123,215235217,ENSG00000082482,KCNK2,3776
1,214776531,214837914,214603194,214664571,ENSG00000117724,CENPF,1063
1,214522038,214725024,214348699,214551602,ENSG00000152104,PTPN14,5784
1,214454564,214510477,214281158,214337131,ENSG00000143499,SMYD2,56950
1,214161277,214214847,213987934,214041502,ENSG00000117707,PROX1,5629
1,214098091,214099996,213924748,213926654,ENSG00000281664,LINC00538,100861504
1,213224587,213446808,213051240,213274774,ENSG00000136643,RPS6KC1,26750
1,213165523,213189168,212992181,213015867,ENSG00000174606,ANGEL2,90806
1,213123886,213164927,212950540,212991585,ENSG00000143494,VASH2,79805
1,213031596,213072705,212858274,212899363,ENSG00000162769,FLVCR1,28982
1,212965169,212990167,212791893,212816830,ENSG00000203705,TATDN3,128387
1,212899494,212965139,212726152,212791777,ENSG00000117697,NSL1,25936
1,212859758,212873327,212686416,212699840,ENSG00000123685,BATF3,55509
1,212781969,212794119,212565333,212620772,ENSG00000162772,ATF3,467
1,212606228,212619721,212432919,212446379,ENSG00000117691,NENF,29937
1,212526159,212526292,212352815,212352950,ENSG00000201544,SNORA16B,692157
1,212458878,212535205,212285409,212361853,ENSG00000066027,PPP2R5A,5525
1,212250954,212251027,212077612,212077685,ENSG00000264358,MIR3122,100422947
1,212208918,212278187,212035747,212105013,ENSG00000143476,DTL,51514
1,219347191,219386207,219173877,219212858,ENSG00000143353,LYPLAL1,127018
1,220046618,220292777,44721785,44721902,ENSG00000199377,RNU5F-1,26828
1,220087605,220101993,219910444,219928557,ENSG00000196660,SLC30A10,55532
1,220230823,220263191,220057483,220090462,ENSG00000162813,BPNT1,10380
1,224585928,224586013,224398226,224398311,ENSG00000266618,MIR4742,100616468
1,224572844,224622001,224385145,224434797,ENSG00000162923,WDR26,80232
1,224544512,224566223,224356878,224379452,ENSG00000143771,CNIH4,29097
1,224444705,224444843,224257003,224257141,ENSG00000229089,MIR320B2,100313769
1,224415035,224517891,224227344,224330172,ENSG00000143748,NVL,4931
1,224370909,224381142,224183239,224193441,ENSG00000143753,DEGS1,8560
1,224301788,224349749,224114110,224162047,ENSG00000143756,FBXO28,23219
1,223967594,224033674,223779892,223845947,ENSG00000143514,TP53BP2,7159
1,223900118,223963720,223712538,223776018,ENSG00000162909,CAPN2,824
1,223714971,223853436,223541615,223665701,ENSG00000203697,CAPN8,388743
1,223394160,223537544,223220830,223364233,ENSG00000143502,SUSD4,55061
1,223282747,223316624,223109403,223143248,ENSG00000187554,TLR5,7100
1,222988430,223179337,222815038,223005995,ENSG00000154309,DISP1,84976
1,225117355,225586996,224929674,225399286,ENSG00000185842,DNAH14,127602
1,222910557,222924002,222737201,222751004,ENSG00000197520,FAM177B,400823
1,222841354,222885864,222668012,222712491,ENSG00000186063,AIDA,64853
1,222791443,222841351,222618096,222668007,ENSG00000154305,MIA3,375056
1,222731243,222763275,222557901,222589933,ENSG00000143498,TAF1A,9015
1,222695601,222721444,222522263,222548104,ENSG00000143512,HHIPL2,79802
1,221874763,221915516,221701423,221742089,ENSG00000143507,DUSP10,11221
1,221052742,221058400,220879442,220885059,ENSG00000136630,HLX,3142
1,220863627,220872499,220690362,220699153,ENSG00000162817,C1orf115,79762
1,220701567,220837799,220528135,220664461,ENSG00000116141,MARK1,4139
1,220373883,220374018,220200545,220200676,ENSG00000222370,SNORA36B,677818
1,220321609,220445843,220148292,220272453,ENSG00000118873,RAB3GAP2,25782
1,220291498,220291583,220118156,220118241,ENSG00000207624,MIR194-1,406969
1,220291194,220291304,220117852,220117962,ENSG00000207590,MIR215,406997
1,220267454,220321383,220094131,220148041,ENSG00000067704,IARS2,55699
1,222885905,222906106,222712563,222735187,ENSG00000162819,BROX,148362
1,212113740,212209002,211940402,212035557,ENSG00000143493,INTS7,25896
1,231664398,231702269,231528668,231566524,ENSG00000116918,TSNAX,7257
1,248153568,248154493,247980871,247991204,ENSG00000224227,OR2L1P,26247
1,248128633,248129641,247965232,247966386,ENSG00000187080,OR2AK2,391191
1,248112159,248113098,247948857,247949796,ENSG00000279263,OR2L8,391190
1,248100492,248264224,248095183,248101103,ENSG00000196071,OR2L13,284521
1,248084319,248085258,247920251,247923152,ENSG00000177462,OR2T8,343172
1,248058888,248059833,247895586,247896531,ENSG00000238243,OR2W3,343171
1,248020500,248043438,247857186,247880138,ENSG00000162722,TRIM58,25893
1,248004229,248005198,247840927,247841896,ENSG00000197591,OR11L1,391189
1,247978101,247979031,247814659,247824119,ENSG00000196772,OR14A16,284532
1,247920763,247921708,247754845,247760556,ENSG00000221888,OR1C1,26188
1,247875130,247876057,247711435,247716646,ENSG00000169214,OR6F1,343169
1,247835419,247836343,247670811,247679739,ENSG00000197437,OR13G1,441933
1,247768887,247769817,247605585,247606515,ENSG00000177476,OR2G3,81469
1,247751661,247752615,247588359,247589313,ENSG00000177489,OR2G2,81470
1,247712346,247739848,247507057,247577690,ENSG00000169224,GCSAML,148823
1,247693433,247697141,247524676,247536440,ENSG00000196242,OR2C3,81472
